frame,time_sec,people_count,track_id,x1,y1,x2,y2,centre_x,centre_y,distance_px,speed_px_per_second
188,6.263952,27,38,1062.024902,117.836731,1153.532715,167.927170,1107.778809,142.881950,0.603878,18.124194
188,6.263952,27,6,815.101562,61.307339,876.218628,118.931747,845.660095,90.119543,1.822948,54.712126
188,6.263952,27,2,659.604675,136.482224,701.690186,184.194550,680.647430,160.338387,1.584746,47.562983
188,6.263952,27,14,619.868835,168.067291,669.868713,224.938187,644.868774,196.502739,3.498374,104.996698
188,6.263952,27,39,960.971680,265.012207,1043.352051,306.705231,1002.161865,285.858719,1.612903,48.408067
188,6.263952,27,47,1005.854431,33.385094,1080.223877,107.020767,1043.039154,70.202930,4.358337,130.806778
189,6.297271,26,1,531.370728,159.247726,583.604065,215.935837,557.487396,187.591782,3.549119,106.519710
189,6.297271,26,3,514.339172,255.545334,578.956421,302.641663,546.647797,279.093498,3.494892,104.892209
189,6.297271,26,5,310.571686,183.225922,386.893463,241.870102,348.732574,212.548012,1.486037,44.600418
189,6.297271,26,7,640.869690,209.250076,682.459290,251.182297,661.664490,230.216187,2.122248,63.695015
189,6.297271,26,10,391.255341,217.054535,454.222351,264.453064,422.738846,240.753799,1.257256,37.734013
189,6.297271,26,12,565.121521,13.492991,613.675842,83.681084,589.398682,48.587038,1.251369,37.557340
189,6.297271,26,25,189.803314,211.018951,312.120148,267.983643,250.961731,239.501297,1.316738,39.519253
189,6.297271,26,27,818.356262,193.617340,888.876038,237.815567,853.616150,215.716454,0.959489,28.797134
189,6.297271,26,15,0.000000,216.312027,71.922600,257.870056,35.961300,237.091042,1.042612,31.291901
189,6.297271,26,20,834.411133,100.291000,891.435486,157.783539,862.923309,129.037270,4.159062,124.825923
189,6.297271,26,28,831.984131,228.532257,908.925293,274.160431,870.454712,251.346344,0.830215,24.917237
189,6.297271,26,31,879.433350,133.639160,943.255432,182.386139,911.344391,158.012650,2.729177,81.910794
189,6.297271,26,11,745.290222,89.697044,806.796082,147.165741,776.043152,118.431393,3.445429,103.407651
189,6.297271,26,24,230.361038,173.513840,308.979462,219.299606,269.670250,196.406723,4.457189,133.773613
189,6.297271,26,30,910.525818,173.338776,983.513977,217.718094,947.019897,195.528435,0.869992,26.111071
189,6.297271,26,35,943.072815,219.598984,1025.714722,259.407257,984.393768,239.503120,3.964827,118.996339
189,6.297271,26,36,873.360291,262.351440,951.219177,309.576691,912.289734,285.964066,4.766076,143.044235
189,6.297271,26,41,1035.213989,226.969681,1135.503540,274.612274,1085.358765,250.790977,2.762926,82.923700
189,6.297271,26,43,965.799377,169.261459,1049.524658,221.938324,1007.662018,195.599892,0.835204,25.066979
189,6.297271,26,34,896.940735,34.008965,998.861084,108.895958,947.900909,71.452461,1.529825,45.914630
189,6.297271,26,44,1046.856445,163.872284,1138.096558,211.619659,1092.476501,187.745972,1.536543,46.116257
189,6.297271,26,38,1060.798340,117.570923,1154.728638,168.964493,1107.763489,143.267708,0.386062,11.586865
189,6.297271,26,6,817.345520,60.832680,878.788879,118.610977,848.067200,89.721828,2.439740,73.223902
189,6.297271,26,14,614.917786,169.080139,664.160034,224.325455,639.538910,196.702797,5.333618,160.077871
189,6.297271,26,39,957.617310,265.078949,1039.878052,307.037048,998.747681,286.057999,3.419995,102.644323
189,6.297271,26,47,1001.825317,35.591267,1081.761963,114.776146,1041.793640,75.183706,5.134144,154.091059
190,6.330590,27,1,526.628601,159.134750,580.998474,218.003113,553.813538,188.568932,3.801586,114.097013
190,6.330590,27,3,510.756805,256.128052,574.673889,303.430420,542.715347,279.779236,3.991791,119.805618
190,6.330590,27,5,309.930084,183.218430,386.008057,241.659058,347.969070,212.438744,0.771283,23.148526
190,6.330590,27,7,639.485901,209.724030,680.432983,250.775589,659.959442,230.249809,1.705379,51.183543
190,6.330590,27,10,390.192902,217.082184,453.523560,264.856903,421.858231,240.969543,0.906658,27.211526
190,6.330590,27,12,567.103088,13.974336,615.065247,83.532585,591.084167,48.753460,1.693682,50.832481
190,6.330590,27,25,188.183884,210.722168,311.783875,268.317078,249.983879,239.519623,0.978024,29.353422
190,6.330590,27,27,817.174927,193.726120,888.144592,238.902634,852.659760,216.314377,1.127916,33.852147
190,6.330590,27,15,0.000000,215.835052,70.823296,256.937317,35.411648,236.386185,0.893835,26.826664
190,6.330590,27,20,837.013794,100.067322,893.766602,157.735870,865.390198,128.901596,2.470616,74.150613
190,6.330590,27,28,831.404297,228.756989,907.814514,274.479584,869.609406,251.618286,0.887973,26.650723
190,6.330590,27,31,875.137329,134.012329,938.011597,181.943466,906.574463,157.977898,4.770055,143.163648
190,6.330590,27,11,749.276428,90.343765,810.032715,146.745804,779.654572,118.544785,3.613199,108.442953
190,6.330590,27,24,227.444534,173.787308,307.057892,219.366119,267.251213,196.576714,2.425002,72.781594
190,6.330590,27,30,910.390076,173.923752,981.329651,217.356964,945.859863,195.640358,1.165421,34.977780
190,6.330590,27,35,939.095520,219.703308,1022.454102,259.823547,980.774811,239.763428,3.628307,108.896385
190,6.330590,27,36,870.610718,263.636871,947.504517,309.649933,909.057617,286.643402,3.302738,99.125067
190,6.330590,27,41,1034.022949,227.616730,1133.865723,274.816223,1083.944336,251.216476,1.477044,44.330511
190,6.330590,27,43,966.291382,169.177094,1047.779297,221.391953,1007.035339,195.284523,0.701558,21.055853
190,6.330590,27,34,897.491577,33.363098,1000.310669,109.021286,948.901123,71.192192,1.033522,31.019090
190,6.330590,27,44,1045.538086,163.963348,1136.944946,211.846161,1091.241516,187.904755,1.245151,37.370715
190,6.330590,27,38,1058.662354,117.776031,1154.059082,170.038895,1106.360718,143.907463,1.541770,46.273129
190,6.330590,27,6,819.295654,60.055058,881.713318,118.718094,850.504486,89.386576,2.460236,73.839052
190,6.330590,27,14,610.218262,168.609344,659.609985,222.619385,634.914124,195.614365,4.751140,142.595973
190,6.330590,27,39,954.686646,265.237793,1036.784668,307.412506,995.735657,286.325150,3.023848,90.754755
190,6.330590,27,47,998.252197,38.525562,1081.801758,121.460129,1040.026978,79.992846,5.123370,153.767695
190,6.330590,27,8,0.000000,108.434700,69.732956,163.991531,34.866478,136.213116,25.622131,36.618905
191,6.363909,26,1,524.633362,158.899170,575.382629,213.151642,550.007996,186.025406,4.577300,137.378497
191,6.363909,26,3,507.552765,255.620895,570.833191,303.339172,539.192978,279.480034,3.535054,106.097580
191,6.363909,26,5,309.976471,183.216110,385.842285,241.572479,347.909378,212.394295,0.074424,2.233677
191,6.363909,26,7,637.141724,208.132416,678.687378,249.721207,657.914551,228.926811,2.435550,73.098166
191,6.363909,26,10,389.384094,217.257217,452.504791,264.740234,420.944443,240.998726,0.914254,27.439496
191,6.363909,26,12,568.899170,13.814865,616.303772,82.723083,592.601471,48.268974,1.592776,47.803997
191,6.363909,26,25,186.995819,210.834152,310.742126,268.413300,248.868973,239.623726,1.119756,33.607237
191,6.363909,26,27,816.376587,193.776978,887.033508,239.560623,851.705048,216.668800,1.018377,30.564536
191,6.363909,26,20,839.332886,100.022301,893.846985,155.312668,866.589935,127.667484,1.721163,51.657265
191,6.363909,26,28,831.064941,228.834503,907.021545,274.714233,869.043243,251.774368,0.587283,17.626121
191,6.363909,26,31,869.840637,134.665543,932.868408,182.100174,901.354523,158.382858,5.235625,157.136812
191,6.363909,26,11,753.333984,90.095497,814.430115,146.799606,783.882050,118.447552,4.228596,126.912854
191,6.363909,26,24,224.204544,173.563828,306.166504,219.481995,265.185524,196.522911,2.066390,62.018552
191,6.363909,26,30,909.876587,174.309494,979.090576,217.050446,944.483582,195.679970,1.376852,41.323449
191,6.363909,26,35,935.659973,219.918182,1019.543274,260.247009,977.601624,240.082596,3.189198,95.717408
191,6.363909,26,36,868.006836,264.435242,944.553772,309.620148,906.280304,287.027695,2.803774,84.149674
191,6.363909,26,41,1031.775146,228.355927,1131.131714,275.207672,1081.453430,251.781799,2.554252,76.660755
191,6.363909,26,43,965.551941,169.145905,1045.392212,221.113281,1005.472076,195.129593,1.570921,47.148067
191,6.363909,26,34,898.240234,32.258087,1002.459351,109.042404,950.349792,70.650246,1.546722,46.421768
191,6.363909,26,44,1043.695190,164.171646,1135.519287,212.475800,1089.607239,188.323723,1.687127,50.635736
191,6.363909,26,38,1057.675781,118.369888,1152.336426,170.333786,1105.006104,144.351837,1.425640,42.787720
191,6.363909,26,6,822.138550,59.753784,884.215820,118.356377,853.177185,89.055080,2.693178,80.830358
191,6.363909,26,14,607.434448,168.823929,656.301392,220.742798,631.867920,194.783363,3.157518,94.766586
191,6.363909,26,39,952.482727,265.434814,1034.441040,307.837219,993.461884,286.636017,2.294925,68.877599
191,6.363909,26,47,993.181458,41.042274,1080.851929,128.351761,1037.016693,84.697018,5.584895,167.619442
191,6.363909,26,8,0.000000,109.076576,69.378174,165.456787,34.689087,137.266682,1.068395,32.065753
192,6.397228,25,1,521.856201,159.546097,570.606873,211.318069,546.231537,185.432083,3.822783,114.733197
192,6.397228,25,3,505.948456,255.603638,569.713623,304.530151,537.831039,280.066895,1.482998,44.509207
192,6.397228,25,5,309.610840,183.383118,385.958618,242.211700,347.784729,212.797409,0.421946,12.663869
192,6.397228,25,7,633.726440,206.803665,676.034485,248.618668,654.880463,227.711166,3.268560,98.099285
192,6.397228,25,10,387.867798,217.116165,451.369629,264.447662,419.618713,240.781914,1.343341,40.317703
192,6.397228,25,12,570.638855,14.239671,617.322327,82.373138,593.980591,48.306405,1.379628,41.406767
192,6.397228,25,25,185.085846,210.704437,311.171661,269.425171,248.128754,240.064804,0.861669,25.861286
192,6.397228,25,27,815.924316,193.875748,885.669128,240.030014,850.796722,216.952881,0.951712,28.563743
192,6.397228,25,20,841.458496,100.104256,895.185364,154.145294,868.321930,127.124775,1.815031,54.474536
192,6.397228,25,28,830.244263,229.005325,905.205444,274.816559,867.724854,251.910942,1.325445,39.780579
192,6.397228,25,31,864.540222,135.292404,928.108459,182.196762,896.324341,158.744583,5.043171,151.360694
192,6.397228,25,11,757.482544,89.782364,818.595642,146.712570,788.039093,118.247467,4.161856,124.909780
192,6.397228,25,24,221.757629,174.198334,305.151733,219.766769,263.454681,196.982552,1.790834,53.748293
192,6.397228,25,30,907.521851,174.654510,975.425537,216.729614,941.473694,195.692062,3.009912,90.336488
192,6.397228,25,35,933.004883,220.338257,1017.210632,260.745239,975.107758,240.541748,2.535782,76.106413
192,6.397228,25,36,865.972778,265.120728,942.031128,309.429779,904.001953,287.275253,2.291761,68.782618
192,6.397228,25,41,1030.574829,229.159546,1129.188477,275.611084,1079.881653,252.385315,1.683661,50.531724
192,6.397228,25,43,962.353760,168.944519,1042.193970,221.419861,1002.273865,195.182190,3.198644,96.000907
192,6.397228,25,34,898.446350,30.949900,1004.097839,108.892265,951.272095,69.921082,1.175721,35.286921
192,6.397228,25,44,1042.207031,164.694702,1134.364990,213.434677,1088.286011,189.064690,1.514819,45.464250
192,6.397228,25,38,1058.298584,118.851402,1153.081787,171.476288,1105.690186,145.163845,1.061756,31.866472
192,6.397228,25,6,824.567993,59.353333,886.939819,118.664581,855.753906,89.008957,2.577134,77.347522
192,6.397228,25,14,605.654663,169.144073,654.101074,219.391998,629.877869,194.268036,2.055691,61.697461
192,6.397228,25,39,949.557739,265.426697,1031.821899,308.205078,990.689819,286.815887,2.777894,83.372924
192,6.397228,25,47,989.201477,43.937599,1078.967773,133.426743,1034.084625,88.682171,4.947572,148.491476
193,6.430547,26,1,518.421692,159.997253,566.773438,211.171356,542.597565,185.584305,3.637159,109.162051
193,6.430547,26,3,504.486938,255.642807,568.328918,305.229889,536.407928,280.436348,1.470286,44.127691
193,6.430547,26,5,307.521088,183.722870,384.322327,242.608673,345.921707,213.165771,1.899090,56.997376
193,6.430547,26,7,629.903442,207.141418,672.297729,247.954514,651.100586,227.547966,3.783398,113.551132
193,6.430547,26,10,387.161316,217.343796,450.533508,264.004303,418.847412,240.674049,0.778807,23.374335
193,6.430547,26,12,572.418091,13.924615,619.215942,82.340958,595.817017,48.132786,1.844615,55.362418
193,6.430547,26,25,182.504745,210.951462,309.398865,270.115875,245.951805,240.533669,2.226867,66.834974
193,6.430547,26,27,815.775757,193.800842,884.452271,240.319672,850.114014,217.060257,0.691101,20.742020
193,6.430547,26,20,843.112427,100.351654,896.479004,153.337677,869.795715,126.844666,1.500168,45.024549
193,6.430547,26,28,829.798645,229.057602,903.723694,274.848053,866.761169,251.952827,0.964594,28.950357
193,6.430547,26,31,860.413330,136.059891,924.422974,182.321991,892.418152,159.190941,3.931609,117.999374
193,6.430547,26,11,760.996643,89.614059,821.947998,146.764832,791.472321,118.189445,3.433718,103.056172
193,6.430547,26,24,217.970383,173.374344,305.290436,220.222214,261.630409,196.798279,1.833555,55.030498
193,6.430547,26,30,903.218811,174.885300,970.967712,216.638504,937.093262,195.761902,4.380989,131.486618
193,6.430547,26,35,931.067322,221.190201,1015.120728,261.397400,973.094025,241.293800,2.149582,64.515405
193,6.430547,26,36,863.929260,265.302277,939.669373,308.915070,901.799316,287.108673,2.208927,66.296519
193,6.430547,26,41,1028.962769,229.856049,1128.139404,276.650879,1078.551086,253.253464,1.588738,47.682802
193,6.430547,26,43,959.324585,168.416153,1038.957520,221.039337,999.141052,194.727745,3.165602,95.009205
193,6.430547,26,34,898.609924,29.235800,1006.614929,109.046196,952.612427,69.140998,1.550813,46.544560
193,6.430547,26,44,1041.072144,165.085144,1133.629517,214.394333,1087.350830,189.739738,1.153366,34.615982
193,6.430547,26,38,1057.697998,119.211449,1152.402100,172.354965,1105.050049,145.783207,0.890721,26.733214
193,6.430547,26,6,826.887573,58.428650,889.632446,118.801147,858.260010,88.614899,2.536895,76.139832
193,6.430547,26,14,603.053711,166.411530,654.192993,219.021225,628.623352,192.716377,1.995359,59.886701
193,6.430547,26,39,945.924194,265.703400,1027.662109,308.218994,986.793152,286.961197,3.899376,117.031968
193,6.430547,26,47,986.711060,46.686028,1076.213867,135.778412,1031.462463,91.232220,3.657661,109.777371
193,6.430547,26,2,649.120056,133.597885,694.147217,183.266876,671.633636,158.432381,9.213107,55.302596
194,6.463866,25,1,515.529297,160.520721,563.121887,210.734436,539.325592,185.627579,3.272259,98.210304
194,6.463866,25,3,504.164307,255.359222,566.835571,304.338898,535.499939,279.849060,1.081366,32.455032
194,6.463866,25,5,305.404999,183.992935,383.098755,243.175522,344.251877,213.584229,1.721464,51.666310
194,6.463866,25,7,626.009399,206.334259,670.426575,248.288834,648.217987,227.311546,2.892278,86.805932
194,6.463866,25,10,386.096558,217.399353,449.759277,263.573730,417.927917,240.486542,0.938419,28.164758
194,6.463866,25,12,573.645508,13.802773,620.351990,82.026161,596.998749,47.914467,1.201730,36.067514
194,6.463866,25,25,178.165970,211.123535,306.137512,270.867615,242.151741,240.995575,3.828034,114.890786
194,6.463866,25,27,814.844238,193.963028,882.154785,240.573532,848.499512,217.268280,1.627848,48.856612
194,6.463866,25,20,843.209717,100.683914,898.137756,154.728928,870.673737,127.706421,1.230262,36.923842
194,6.463866,25,28,829.607727,229.008698,902.293701,274.658203,865.950714,251.833450,0.819200,24.586651
194,6.463866,25,31,856.807007,136.679657,921.438965,182.453140,889.122986,159.566399,3.316487,99.537731
194,6.463866,25,11,765.083862,90.064171,825.246948,146.822586,795.165405,118.443378,3.701805,111.102259
194,6.463866,25,24,212.258698,172.545547,302.655731,220.762131,257.457214,196.653839,4.175694,125.325097
194,6.463866,25,30,896.958008,174.902390,966.688049,217.542175,931.823029,196.222282,5.290303,158.777869
194,6.463866,25,35,929.577209,221.808075,1013.351379,261.752777,971.464294,241.780426,1.700831,51.047032
194,6.463866,25,36,862.259644,266.002686,937.701111,309.051392,899.980377,287.527039,1.866432,56.017233
194,6.463866,25,41,1028.022949,230.116135,1127.283325,277.149872,1077.653137,253.633003,0.974866,29.258643
194,6.463866,25,43,956.829529,167.804581,1036.355469,220.587830,996.592499,194.196205,2.603394,78.135659
194,6.463866,25,34,900.143738,27.432611,1009.397400,108.339539,954.770569,67.886075,2.496479,74.926832
194,6.463866,25,44,1039.429932,165.334213,1133.398804,215.973679,1086.414368,190.653946,1.308716,39.278488
194,6.463866,25,38,1051.409790,119.615852,1150.900269,176.169647,1101.155029,147.892750,4.429599,132.945558
194,6.463866,25,6,829.696350,58.206444,891.905334,119.001785,860.800842,88.604115,2.540855,76.258693
194,6.463866,25,14,601.304321,165.105972,653.348450,218.460526,627.326385,191.783249,1.597764,47.953700
194,6.463866,25,39,942.056580,266.154022,1023.836487,308.645966,982.946533,287.399994,3.871565,116.197289
194,6.463866,25,47,984.627319,50.244591,1072.801392,137.599182,1028.714355,93.921886,3.845309,115.409271
195,6.497185,25,1,512.885742,160.809418,560.458496,210.831879,536.672119,185.820648,2.660488,79.849214
195,6.497185,25,3,504.414124,255.967407,564.457886,302.664551,534.436005,279.315979,1.190013,35.715869
195,6.497185,25,5,301.865692,184.409714,381.216095,244.139801,341.540894,214.274757,2.797545,83.962731
195,6.497185,25,7,622.934692,206.986588,667.376953,247.924103,645.155823,227.455345,3.065539,92.006017
195,6.497185,25,10,384.470398,217.192810,449.175659,263.360229,416.823029,240.276520,1.124673,33.754803
195,6.497185,25,12,574.851746,13.262917,621.818420,81.554314,598.335083,47.408615,1.428872,42.884735
195,6.497185,25,25,173.126816,210.099045,303.876617,271.602081,238.501717,240.850563,3.652904,109.634604
195,6.497185,25,27,813.092712,194.110580,879.479126,241.097534,846.285919,217.604057,2.238915,67.196542
195,6.497185,25,20,843.943726,100.797852,899.564880,154.854889,871.754303,127.826370,1.087204,32.630241
195,6.497185,25,28,827.430054,229.062653,898.887329,274.131805,863.158691,251.597229,2.801998,84.096358
195,6.497185,25,31,853.896606,137.166367,918.854492,182.525116,886.375549,159.845741,2.761601,82.883929
195,6.497185,25,11,767.035034,90.128983,827.111206,147.083664,797.073120,118.606323,1.914661,57.464722
195,6.497185,25,24,207.231674,172.009171,299.389191,221.174454,253.310432,196.591812,4.147246,124.471288
195,6.497185,25,30,891.973755,175.398895,962.196045,217.780029,927.084900,196.589462,4.752335,142.631819
195,6.497185,25,35,927.762878,221.998962,1011.997314,262.121918,969.880096,242.060440,1.608755,48.283550
195,6.497185,25,36,861.024841,266.525452,935.973755,309.041779,898.499298,287.783615,1.503139,45.113711
195,6.497185,25,41,1027.388306,230.415710,1126.121338,277.488525,1076.754822,253.952118,0.953313,28.611769
195,6.497185,25,43,954.784851,167.232376,1033.946533,219.942337,994.365692,193.587357,2.308542,69.286260
195,6.497185,25,34,902.895325,25.863335,1011.726990,106.843277,957.311157,66.353306,2.967149,89.053031
195,6.497185,25,44,1037.670532,166.064423,1132.230713,217.659393,1084.950623,191.861908,1.897820,56.959282
195,6.497185,25,38,1045.973389,120.616920,1147.796021,179.016510,1096.884705,149.816715,4.683729,140.572755
195,6.497185,25,6,831.734985,58.061771,893.238708,119.053879,862.486847,88.557825,1.686640,50.621125
195,6.497185,25,14,600.829041,164.425644,653.492981,218.131927,627.161011,191.278786,0.530878,15.933255
195,6.497185,25,39,938.777466,266.673920,1020.323608,308.958374,979.550537,287.816147,3.421399,102.686455
195,6.497185,25,47,982.948181,53.443027,1069.824463,138.980759,1026.386322,96.211893,3.265558,98.009197
196,6.530503,26,1,511.440796,161.650955,558.099426,210.225983,534.770111,185.938469,1.905654,57.194387
196,6.530503,26,3,503.299591,255.544312,562.580750,301.214600,532.940170,278.379456,1.764822,52.967602
196,6.530503,26,5,299.523895,184.403671,380.848541,244.987717,340.186218,214.695694,1.418567,42.575456
196,6.530503,26,7,620.454895,206.707458,665.597107,247.552841,643.026001,227.130150,2.154505,64.663166
196,6.530503,26,10,382.885406,217.439423,448.331543,263.305664,415.608475,240.372543,1.218344,36.566152
196,6.530503,26,12,576.749268,12.637648,623.695007,81.012436,600.222137,46.825042,1.975230,59.282569
196,6.530503,26,25,170.561172,209.767426,301.709351,272.037933,236.135262,240.902679,2.367029,71.041638
196,6.530503,26,27,807.858154,193.893509,875.925171,242.813293,841.891663,218.353401,4.457691,133.788674
196,6.530503,26,20,844.878723,101.003181,901.461914,155.211349,873.170319,128.107265,1.443607,43.326989
196,6.530503,26,28,821.010742,228.906631,893.066650,274.093842,857.038696,251.500237,6.120764,183.702480
196,6.530503,26,31,851.483521,137.234665,917.129517,182.656021,884.306519,159.945343,2.071427,62.169731
196,6.530503,26,11,768.504578,90.360069,828.336975,147.188568,798.420776,118.774319,1.358087,40.760260
196,6.530503,26,24,201.969376,171.195145,295.687775,221.507462,248.828575,196.351303,4.488306,134.707524
196,6.530503,26,30,888.966064,175.889206,958.820984,217.346664,923.893524,196.617935,3.191503,95.786572
196,6.530503,26,35,926.823608,222.701004,1010.726440,262.634125,968.775024,242.667564,1.260866,37.842384
196,6.530503,26,36,860.176514,267.331970,934.215515,309.157318,897.196014,288.244644,1.382424,41.490692
196,6.530503,26,41,1026.404907,230.634048,1124.116577,277.592499,1075.260742,254.113274,1.502746,45.101910
196,6.530503,26,43,953.637756,166.938736,1032.548584,219.727188,993.093170,193.332962,1.297701,38.947910
196,6.530503,26,34,907.399719,24.350601,1014.901428,104.907791,961.150574,64.629196,4.208761,126.317558
196,6.530503,26,44,1033.581909,166.702499,1130.351562,220.073486,1081.966736,193.387993,3.351494,100.588403
196,6.530503,26,38,1040.723877,121.575584,1145.463745,182.119965,1093.093811,151.847775,4.300706,129.077102
196,6.530503,26,6,833.166809,57.881897,894.441833,119.293427,863.804321,88.587662,1.317812,39.551497
196,6.530503,26,14,598.677673,162.462967,652.751770,217.821533,625.714722,190.142250,1.839420,55.206507
196,6.530503,26,39,936.936646,267.287598,1017.239258,308.806030,977.087952,288.046814,2.473365,74.233104
196,6.530503,26,47,982.252380,56.042656,1067.739502,139.673401,1024.995941,97.858028,2.154744,64.670323
196,6.530503,26,2,647.818848,134.733536,691.053772,181.180893,669.436310,157.957214,2.248116,22.490906
197,6.563822,24,1,506.341553,161.849991,559.589417,217.565506,532.965485,189.707748,4.179012,125.424699
197,6.563822,24,3,501.777100,255.241470,561.216675,300.437012,531.496887,277.839241,1.541070,46.252144
197,6.563822,24,5,295.506042,184.296814,379.418671,246.053177,337.462357,215.174995,2.765710,83.007258
197,6.563822,24,7,618.857849,205.701874,665.073425,246.969727,641.965637,226.335800,1.324901,39.764254
197,6.563822,24,10,380.899109,217.972733,447.433411,263.799866,414.166260,240.886299,1.530990,45.949590
197,6.563822,24,12,578.469360,12.133153,625.705078,81.301544,602.087219,46.717349,1.868188,56.069938
197,6.563822,24,25,168.279770,209.292709,299.453735,272.291290,233.866753,240.792000,2.271207,68.165745
197,6.563822,24,27,802.866333,194.053177,871.461121,243.707550,837.163727,218.880363,4.757212,142.778204
197,6.563822,24,20,845.772766,100.555862,903.460999,154.900177,874.616882,127.728020,1.495451,44.882973
197,6.563822,24,28,815.945679,228.988464,888.037720,273.806091,851.991699,251.397278,5.048047,151.507039
197,6.563822,24,31,849.941895,137.518097,916.098511,183.056885,883.020203,160.287491,1.331042,39.948574
197,6.563822,24,11,769.398193,90.309135,829.473022,147.408447,799.435608,118.858791,1.018341,30.563473
197,6.563822,24,24,197.757874,170.307632,292.656860,221.829224,245.207367,196.068428,3.632240,109.014418
197,6.563822,24,30,886.004822,176.320984,955.919983,217.206497,920.962402,196.763741,2.934746,88.080533
197,6.563822,24,35,925.655273,222.896088,1009.521545,262.830841,967.588409,242.863464,1.202677,36.095944
197,6.563822,24,41,1026.379395,231.477448,1121.263550,277.451935,1073.821472,254.464691,1.481551,44.465781
197,6.563822,24,43,953.106445,166.814041,1031.155151,219.223755,992.130798,193.018898,1.012322,30.382819
197,6.563822,24,34,909.938721,22.894127,1017.431213,104.166382,963.684967,63.530254,2.762394,82.907742
197,6.563822,24,44,1028.421021,167.561523,1126.309937,221.982056,1077.365479,194.771790,4.804837,144.207584
197,6.563822,24,38,1035.774292,122.507156,1142.808228,184.807388,1089.291260,153.657272,4.211137,126.388868
197,6.563822,24,6,834.927307,58.032356,894.656128,118.119217,864.791718,88.075787,1.112190,33.380171
197,6.563822,24,14,600.841125,161.517563,657.107666,218.084305,628.974396,189.800934,3.277495,98.367450
197,6.563822,24,47,982.653992,58.840778,1065.338501,138.933868,1023.996246,98.887323,1.434865,43.064606
197,6.563822,24,2,647.038330,135.468964,689.725159,180.304535,668.381744,157.886749,1.056917,31.721250
198,6.597141,24,1,503.650269,161.830750,558.473328,219.301041,531.061798,190.565895,2.088166,62.672132
198,6.597141,24,3,500.177948,254.816330,559.911072,299.488708,530.044510,277.152519,1.606545,48.217234
198,6.597141,24,5,288.739441,183.447937,377.848511,247.773514,333.293976,215.610725,4.191093,125.787267
198,6.597141,24,7,617.780518,204.808441,665.216370,246.687378,641.498444,225.747910,0.750923,22.537450
198,6.597141,24,10,378.541870,218.303223,445.579437,263.523499,412.060654,240.913361,2.105780,63.200774
198,6.597141,24,12,579.788879,11.600928,627.704163,81.919640,603.746521,46.760284,1.659857,49.817293
198,6.597141,24,25,166.333878,210.300430,293.713135,271.991943,230.023506,241.146187,3.859533,115.836152
198,6.597141,24,27,799.086731,195.001099,865.768860,243.267166,832.427795,219.134132,4.742725,142.343419
198,6.597141,24,20,847.027283,100.190697,904.427795,153.180527,875.727539,126.685612,1.523211,45.716142
198,6.597141,24,28,811.307983,229.164795,884.055298,273.674713,847.681641,251.419754,4.310117,129.359547
198,6.597141,24,31,848.627930,137.776505,915.120483,183.480576,881.874207,160.628540,1.195668,35.885579
198,6.597141,24,11,770.356262,89.502502,831.210815,147.465485,800.783539,118.483994,1.399068,41.990227
198,6.597141,24,24,193.804749,169.849762,290.262360,223.001007,242.033554,196.425385,3.193823,95.856213
198,6.597141,24,30,882.944214,176.730453,953.672913,217.592224,918.308563,197.161339,2.683458,80.538623
198,6.597141,24,35,925.055481,223.005188,1007.783081,262.502960,966.419281,242.754074,1.174235,35.242311
198,6.597141,24,41,1023.190796,232.052719,1119.221191,279.023132,1071.205994,255.537926,2.827112,84.850102
198,6.597141,24,43,951.858887,166.441544,1029.509888,218.707047,990.684387,192.574295,1.513201,45.415699
198,6.597141,24,34,912.808350,22.003351,1019.355957,103.251396,966.082153,62.627374,2.561581,76.880721
198,6.597141,24,44,1024.546021,168.664108,1122.427246,223.130066,1073.486633,195.897087,4.038779,121.215870
198,6.597141,24,38,1032.650513,123.484497,1140.288818,186.454163,1086.469666,154.969330,3.111734,93.392475
198,6.597141,24,6,835.263489,57.740635,894.265808,116.799400,864.764648,87.270018,0.806224,24.197186
198,6.597141,24,47,983.003357,61.230785,1063.845215,138.542908,1023.424286,99.886847,1.151601,34.563007
198,6.597141,24,2,644.202209,134.889633,687.103516,179.728867,665.652863,157.309250,2.789319,83.715837
198,6.597141,24,48,1139.747314,81.404701,1246.823120,139.054153,1193.285217,110.229427,,
199,6.630460,26,1,502.632233,161.233063,557.105774,217.896179,529.869003,189.564621,1.557340,46.740459
199,6.630460,26,3,499.303680,254.677185,558.631897,298.055847,528.967789,276.366516,1.333090,40.010035
199,6.630460,26,5,284.053528,183.404327,375.384644,248.516541,329.719086,215.960434,3.591954,107.805324
199,6.630460,26,7,616.488770,203.946365,664.803284,246.304993,640.646027,225.125679,1.055360,31.674531
199,6.630460,26,10,375.882080,218.750244,443.673767,263.632294,409.777924,241.191269,2.299585,69.017435
199,6.630460,26,12,581.116089,11.680910,629.343750,82.349312,605.229919,47.015111,1.505127,45.173381
199,6.630460,26,25,164.907745,211.110016,289.491425,271.964935,227.199585,241.537476,2.850901,85.564099
199,6.630460,26,27,795.696472,195.762009,860.275513,242.071320,827.985992,218.916664,4.447123,133.471513
199,6.630460,26,20,848.689758,100.097740,905.814026,151.635406,877.251892,125.866573,1.730455,51.936159
199,6.630460,26,28,807.905945,229.302383,881.463013,273.533936,844.684479,251.418159,2.997162,89.953832
